# BEAST v1.8.4
# Generated Tue Jan 21 10:44:43 PST 2020 [seed=1579632280352]
# mumps-NA-DTA-skygrid-25-2020-01-16.xml
state	division
76470000	"iowa"
76480000	"british_columbia"
76490000	"arkansas"
76500000	"north_dakota"
76510000	"massachusetts"
76520000	"michigan"
76530000	"british_columbia"
76540000	"indiana"
76550000	"pennsylvania"
76560000	"kansas"
76570000	"texas"
76580000	"ohio"
76590000	"missouri"
76600000	"manitoba"
76610000	"missouri"
76620000	"ohio"
76630000	"north_carolina"
76640000	"ohio"
76650000	"pennsylvania"
76660000	"illinois"
76670000	"washington"
76680000	"massachusetts"
76690000	"ohio"
76700000	"british_columbia"
76710000	"alabama"
76720000	"ohio"
76730000	"illinois"
76740000	"iowa"
76750000	"new_jersey"
76760000	"illinois"
76770000	"iowa"
76780000	"virginia"
76790000	"alabama"
76800000	"massachusetts"
76810000	"arkansas"
76820000	"washington"
76830000	"pennsylvania"
76840000	"kansas"
76850000	"illinois"
76860000	"virginia"
76870000	"ohio"
76880000	"new_york"
76890000	"texas"
76900000	"michigan"
76910000	"massachusetts"
76920000	"iowa"
76930000	"alabama"
76940000	"massachusetts"
76950000	"british_columbia"
76960000	"ontario"
76970000	"indiana"
76980000	"kansas"
76990000	"ontario"
77000000	"wisconsin"
77010000	"new_jersey"
77020000	"missouri"
77030000	"illinois"
77040000	"louisiana"
77050000	"montana"
77060000	"iowa"
77070000	"washington"
77080000	"british_columbia"
77090000	"washington"
77100000	"new_jersey"
77110000	"british_columbia"
77120000	"wisconsin"
77130000	"kansas"
77140000	"wisconsin"
77150000	"washington"
77160000	"virginia"
77170000	"california"
77180000	"wisconsin"
77190000	"new_york"
77200000	"michigan"
77210000	"illinois"
77220000	"montana"
77230000	"alabama"
77240000	"new_jersey"
77250000	"manitoba"
77260000	"ohio"
77270000	"iowa"
77280000	"new_jersey"
77290000	"ontario"
77300000	"indiana"
77310000	"ontario"
77320000	"washington"
77330000	"montana"
77340000	"massachusetts"
77350000	"indiana"
77360000	"california"
77370000	"california"
77380000	"virginia"
77390000	"illinois"
77400000	"arkansas"
77410000	"georgia"
77420000	"louisiana"
77430000	"massachusetts"
77440000	"arkansas"
77450000	"north_carolina"
77460000	"kansas"
77470000	"washington"
77480000	"pennsylvania"
77490000	"virginia"
77500000	"new_jersey"
77510000	"michigan"
77520000	"massachusetts"
77530000	"arkansas"
77540000	"ohio"
77550000	"wisconsin"
77560000	"michigan"
77570000	"british_columbia"
77580000	"ontario"
77590000	"illinois"
77600000	"iowa"
77610000	"virginia"
77620000	"ohio"
77630000	"indiana"
77640000	"montana"
77650000	"ohio"
77660000	"washington"
77670000	"indiana"
77680000	"british_columbia"
77690000	"new_york"
77700000	"missouri"
77710000	"new_jersey"
77720000	"ohio"
77730000	"wisconsin"
77740000	"manitoba"
77750000	"ontario"
77760000	"iowa"
77770000	"new_jersey"
77780000	"arkansas"
77790000	"north_dakota"
77800000	"ontario"
77810000	"massachusetts"
77820000	"kansas"
77830000	"pennsylvania"
77840000	"ohio"
77850000	"wisconsin"
77860000	"new_jersey"
77870000	"georgia"
77880000	"indiana"
77890000	"british_columbia"
77900000	"iowa"
77910000	"california"
77920000	"british_columbia"
77930000	"iowa"
77940000	"illinois"
77950000	"iowa"
77960000	"missouri"
77970000	"new_york"
77980000	"ontario"
77990000	"british_columbia"
78000000	"montana"
78010000	"north_carolina"
78020000	"ontario"
78030000	"manitoba"
78040000	"texas"
78050000	"indiana"
78060000	"missouri"
78070000	"iowa"
78080000	"indiana"
78090000	"alabama"
78100000	"indiana"
78110000	"california"
78120000	"arkansas"
78130000	"massachusetts"
78140000	"ohio"
78150000	"manitoba"
78160000	"iowa"
78170000	"wisconsin"
78180000	"manitoba"
78190000	"new_york"
78200000	"iowa"
78210000	"pennsylvania"
78220000	"louisiana"
78230000	"new_jersey"
78240000	"georgia"
78250000	"missouri"
78260000	"illinois"
78270000	"alabama"
78280000	"california"
78290000	"indiana"
78300000	"missouri"
78310000	"new_hampshire"
78320000	"virginia"
78330000	"pennsylvania"
78340000	"manitoba"
78350000	"wisconsin"
78360000	"ohio"
78370000	"wisconsin"
78380000	"ontario"
78390000	"new_jersey"
78400000	"louisiana"
78410000	"washington"
78420000	"british_columbia"
78430000	"arkansas"
78440000	"ohio"
78450000	"washington"
78460000	"kansas"
78470000	"massachusetts"
78480000	"iowa"
78490000	"new_york"
78500000	"wisconsin"
78510000	"california"
78520000	"arkansas"
78530000	"ontario"
78540000	"iowa"
78550000	"michigan"
78560000	"ontario"
78570000	"north_carolina"
78580000	"alabama"
78590000	"manitoba"
78600000	"manitoba"
78610000	"arkansas"
78620000	"iowa"
78630000	"arkansas"
78640000	"pennsylvania"
78650000	"pennsylvania"
78660000	"british_columbia"
78670000	"new_jersey"
78680000	"new_jersey"
78690000	"alabama"
78700000	"ohio"
78710000	"georgia"
78720000	"manitoba"
78730000	"illinois"
78740000	"massachusetts"
78750000	"new_york"
78760000	"indiana"
78770000	"missouri"
78780000	"wisconsin"
78790000	"illinois"
78800000	"ontario"
78810000	"indiana"
78820000	"indiana"
78830000	"north_dakota"
78840000	"michigan"
78850000	"missouri"
78860000	"kansas"
78870000	"new_jersey"
78880000	"north_dakota"
78890000	"california"
78900000	"north_dakota"
78910000	"kansas"
78920000	"illinois"
78930000	"massachusetts"
78940000	"illinois"
78950000	"british_columbia"
78960000	"north_dakota"
78970000	"arkansas"
78980000	"california"
78990000	"ohio"
79000000	"wisconsin"
79010000	"washington"
79020000	"british_columbia"
79030000	"kansas"
79040000	"michigan"
79050000	"new_jersey"
79060000	"massachusetts"
79070000	"kansas"
79080000	"montana"
79090000	"new_york"
79100000	"washington"
79110000	"pennsylvania"
79120000	"ontario"
79130000	"missouri"
79140000	"wisconsin"
79150000	"wisconsin"
79160000	"north_dakota"
79170000	"washington"
79180000	"ohio"
79190000	"missouri"
79200000	"missouri"
79210000	"ohio"
79220000	"california"
79230000	"arkansas"
79240000	"ohio"
79250000	"washington"
79260000	"michigan"
79270000	"north_carolina"
79280000	"arkansas"
79290000	"ontario"
79300000	"north_dakota"
79310000	"iowa"
79320000	"iowa"
79330000	"wisconsin"
79340000	"california"
79350000	"ohio"
79360000	"manitoba"
79370000	"kansas"
79380000	"ontario"
79390000	"new_york"
79400000	"kansas"
79410000	"new_jersey"
79420000	"new_york"
79430000	"new_jersey"
79440000	"kansas"
79450000	"michigan"
79460000	"wisconsin"
79470000	"kansas"
79480000	"new_jersey"
79490000	"michigan"
79500000	"new_jersey"
79510000	"iowa"
79520000	"missouri"
79530000	"arkansas"
79540000	"north_carolina"
79550000	"michigan"
79560000	"michigan"
79570000	"iowa"
79580000	"michigan"
79590000	"wisconsin"
79600000	"indiana"
79610000	"pennsylvania"
79620000	"washington"
79630000	"new_hampshire"
79640000	"california"
79650000	"virginia"
79660000	"iowa"
79670000	"virginia"
79680000	"ohio"
79690000	"manitoba"
79700000	"massachusetts"
79710000	"california"
79720000	"ontario"
79730000	"washington"
79740000	"pennsylvania"
79750000	"ohio"
79760000	"washington"
79770000	"pennsylvania"
79780000	"michigan"
79790000	"washington"
79800000	"wisconsin"
79810000	"wisconsin"
79820000	"washington"
79830000	"washington"
79840000	"illinois"
79850000	"massachusetts"
79860000	"arkansas"
79870000	"michigan"
79880000	"massachusetts"
79890000	"montana"
79900000	"new_york"
79910000	"massachusetts"
79920000	"british_columbia"
79930000	"missouri"
79940000	"manitoba"
79950000	"iowa"
79960000	"missouri"
79970000	"washington"
79980000	"manitoba"
79990000	"ohio"
80000000	"arkansas"
80010000	"texas"
80020000	"iowa"
80030000	"arkansas"
80040000	"california"
80050000	"wisconsin"
80060000	"new_jersey"
80070000	"wisconsin"
80080000	"wisconsin"
80090000	"new_jersey"
80100000	"alabama"
80110000	"north_carolina"
80120000	"arkansas"
80130000	"wisconsin"
80140000	"iowa"
80150000	"iowa"
80160000	"new_jersey"
80170000	"ontario"
80180000	"british_columbia"
80190000	"arkansas"
80200000	"michigan"
80210000	"arkansas"
80220000	"california"
80230000	"ohio"
80240000	"ontario"
80250000	"new_york"
80260000	"iowa"
80270000	"virginia"
80280000	"wisconsin"
80290000	"michigan"
80300000	"british_columbia"
80310000	"iowa"
80320000	"arkansas"
80330000	"louisiana"
80340000	"michigan"
80350000	"illinois"
80360000	"iowa"
80370000	"indiana"
80380000	"montana"
80390000	"montana"
80400000	"massachusetts"
80410000	"north_carolina"
80420000	"new_jersey"
80430000	"new_york"
80440000	"north_dakota"
80450000	"new_york"
80460000	"illinois"
80470000	"new_york"
80480000	"ontario"
80490000	"massachusetts"
80500000	"ontario"
80510000	"michigan"
80520000	"pennsylvania"
80530000	"michigan"
80540000	"pennsylvania"
80550000	"missouri"
80560000	"indiana"
80570000	"ontario"
80580000	"massachusetts"
80590000	"indiana"
80600000	"north_dakota"
80610000	"manitoba"
80620000	"kansas"
80630000	"wisconsin"
80640000	"manitoba"
80650000	"virginia"
80660000	"iowa"
80670000	"kansas"
80680000	"ohio"
80690000	"manitoba"
80700000	"wisconsin"
80710000	"wisconsin"
80720000	"ohio"
80730000	"ontario"
80740000	"arkansas"
80750000	"indiana"
80760000	"ohio"
80770000	"missouri"
80780000	"iowa"
80790000	"new_york"
80800000	"arkansas"
80810000	"ontario"
80820000	"new_york"
80830000	"ontario"
80840000	"michigan"
80850000	"pennsylvania"
80860000	"indiana"
80870000	"british_columbia"
80880000	"british_columbia"
80890000	"ohio"
80900000	"arkansas"
80910000	"ohio"
80920000	"missouri"
80930000	"new_hampshire"
80940000	"illinois"
80950000	"texas"
80960000	"british_columbia"
80970000	"louisiana"
80980000	"arkansas"
80990000	"virginia"
81000000	"washington"
81010000	"michigan"
81020000	"california"
81030000	"alabama"
81040000	"iowa"
81050000	"texas"
81060000	"michigan"
81070000	"louisiana"
81080000	"kansas"
81090000	"texas"
81100000	"california"
81110000	"washington"
81120000	"california"
81130000	"missouri"
81140000	"north_dakota"
81150000	"pennsylvania"
81160000	"washington"
81170000	"kansas"
81180000	"massachusetts"
81190000	"michigan"
81200000	"arkansas"
81210000	"alabama"
81220000	"ohio"
81230000	"ohio"
81240000	"indiana"
81250000	"north_dakota"
81260000	"washington"
81270000	"california"
81280000	"alabama"
81290000	"north_dakota"
81300000	"wisconsin"
81310000	"georgia"
81320000	"kansas"
81330000	"arkansas"
81340000	"ohio"
81350000	"kansas"
81360000	"north_dakota"
81370000	"wisconsin"
81380000	"ontario"
81390000	"british_columbia"
81400000	"manitoba"
81410000	"illinois"
81420000	"new_jersey"
81430000	"ontario"
81440000	"indiana"
81450000	"wisconsin"
81460000	"indiana"
81470000	"michigan"
81480000	"kansas"
81490000	"michigan"
81500000	"massachusetts"
81510000	"california"
81520000	"iowa"
81530000	"washington"
81540000	"iowa"
81550000	"north_carolina"
81560000	"pennsylvania"
81570000	"kansas"
81580000	"california"
81590000	"wisconsin"
81600000	"missouri"
81610000	"ohio"
81620000	"montana"
81630000	"california"
81640000	"arkansas"
81650000	"washington"
81660000	"iowa"
81670000	"louisiana"
81680000	"michigan"
81690000	"michigan"
81700000	"new_york"
81710000	"arkansas"
81720000	"michigan"
81730000	"kansas"
81740000	"alabama"
81750000	"iowa"
81760000	"michigan"
81770000	"alabama"
81780000	"michigan"
81790000	"north_dakota"
81800000	"north_dakota"
81810000	"pennsylvania"
81820000	"alabama"
81830000	"kansas"
81840000	"new_york"
81850000	"washington"
81860000	"ohio"
81870000	"ontario"
81880000	"alabama"
81890000	"new_york"
81900000	"ohio"
81910000	"missouri"
81920000	"iowa"
81930000	"new_york"
81940000	"wisconsin"
81950000	"michigan"
81960000	"north_dakota"
81970000	"georgia"
81980000	"north_carolina"
81990000	"manitoba"
82000000	"arkansas"
82010000	"iowa"
82020000	"california"
82030000	"wisconsin"
82040000	"ohio"
82050000	"washington"
82060000	"massachusetts"
82070000	"arkansas"
82080000	"iowa"
82090000	"ontario"
82100000	"arkansas"
82110000	"ohio"
82120000	"british_columbia"
82130000	"new_jersey"
82140000	"montana"
82150000	"arkansas"
82160000	"manitoba"
82170000	"new_jersey"
82180000	"manitoba"
82190000	"pennsylvania"
82200000	"virginia"
82210000	"new_jersey"
82220000	"indiana"
82230000	"pennsylvania"
82240000	"arkansas"
82250000	"ohio"
82260000	"arkansas"
82270000	"manitoba"
82280000	"indiana"
82290000	"ohio"
82300000	"indiana"
82310000	"north_dakota"
82320000	"new_york"
82330000	"british_columbia"
82340000	"pennsylvania"
82350000	"kansas"
82360000	"missouri"
82370000	"new_york"
82380000	"wisconsin"
82390000	"michigan"
82400000	"illinois"
82410000	"indiana"
82420000	"michigan"
82430000	"indiana"
82440000	"washington"
82450000	"iowa"
82460000	"indiana"
82470000	"new_york"
82480000	"washington"
82490000	"massachusetts"
82500000	"new_jersey"
82510000	"illinois"
82520000	"wisconsin"
82530000	"washington"
82540000	"massachusetts"
82550000	"wisconsin"
82560000	"new_york"
82570000	"california"
82580000	"missouri"
82590000	"new_jersey"
82600000	"british_columbia"
82610000	"california"
82620000	"illinois"
82630000	"ontario"
82640000	"missouri"
82650000	"kansas"
82660000	"ontario"
82670000	"california"
82680000	"ohio"
82690000	"wisconsin"
82700000	"california"
82710000	"alabama"
82720000	"pennsylvania"
82730000	"michigan"
82740000	"arkansas"
82750000	"illinois"
82760000	"wisconsin"
82770000	"manitoba"
82780000	"pennsylvania"
82790000	"wisconsin"
82800000	"michigan"
82810000	"arkansas"
82820000	"washington"
82830000	"pennsylvania"
82840000	"kansas"
82850000	"pennsylvania"
82860000	"iowa"
82870000	"ohio"
82880000	"michigan"
82890000	"texas"
82900000	"virginia"
82910000	"iowa"
82920000	"montana"
82930000	"british_columbia"
82940000	"new_york"
82950000	"iowa"
82960000	"wisconsin"
82970000	"manitoba"
82980000	"missouri"
82990000	"arkansas"
83000000	"michigan"
83010000	"ontario"
83020000	"alabama"
83030000	"washington"
83040000	"georgia"
83050000	"pennsylvania"
83060000	"illinois"
83070000	"wisconsin"
83080000	"manitoba"
83090000	"washington"
83100000	"manitoba"
83110000	"washington"
83120000	"california"
83130000	"ontario"
83140000	"washington"
83150000	"michigan"
83160000	"kansas"
83170000	"indiana"
83180000	"alabama"
83190000	"new_york"
83200000	"massachusetts"
83210000	"indiana"
83220000	"new_york"
83230000	"louisiana"
83240000	"texas"
83250000	"ontario"
83260000	"iowa"
83270000	"washington"
83280000	"michigan"
83290000	"iowa"
83300000	"washington"
83310000	"pennsylvania"
83320000	"new_york"
83330000	"texas"
83340000	"massachusetts"
83350000	"wisconsin"
83360000	"manitoba"
83370000	"british_columbia"
83380000	"indiana"
83390000	"california"
83400000	"iowa"
83410000	"louisiana"
83420000	"michigan"
83430000	"arkansas"
83440000	"massachusetts"
83450000	"massachusetts"
83460000	"new_hampshire"
83470000	"illinois"
83480000	"louisiana"
83490000	"arkansas"
83500000	"arkansas"
83510000	"pennsylvania"
83520000	"louisiana"
83530000	"virginia"
83540000	"virginia"
83550000	"ontario"
83560000	"california"
83570000	"virginia"
83580000	"massachusetts"
83590000	"michigan"
83600000	"iowa"
83610000	"north_carolina"
83620000	"massachusetts"
83630000	"north_dakota"
83640000	"indiana"
83650000	"indiana"
83660000	"ohio"
83670000	"north_carolina"
83680000	"indiana"
83690000	"new_hampshire"
83700000	"missouri"
83710000	"new_jersey"
83720000	"virginia"
83730000	"alabama"
83740000	"new_jersey"
83750000	"new_jersey"
83760000	"california"
83770000	"alabama"
83780000	"new_york"
83790000	"virginia"
83800000	"illinois"
83810000	"illinois"
83820000	"ohio"
83830000	"iowa"
83840000	"ohio"
83850000	"arkansas"
83860000	"ohio"
83870000	"north_dakota"
83880000	"ontario"
83890000	"new_jersey"
83900000	"illinois"
83910000	"indiana"
83920000	"missouri"
83930000	"washington"
83940000	"arkansas"
83950000	"iowa"
83960000	"alabama"
83970000	"manitoba"
83980000	"wisconsin"
83990000	"missouri"
84000000	"washington"
84010000	"indiana"
84020000	"missouri"
84030000	"missouri"
84040000	"kansas"
84050000	"arkansas"
84060000	"kansas"
84070000	"wisconsin"
84080000	"michigan"
84090000	"manitoba"
84100000	"missouri"
84110000	"virginia"
84120000	"manitoba"
84130000	"wisconsin"
84140000	"ontario"
84150000	"montana"
84160000	"ohio"
84170000	"iowa"
84180000	"ontario"
84190000	"indiana"
84200000	"british_columbia"
84210000	"new_york"
84220000	"wisconsin"
84230000	"indiana"
84240000	"michigan"
84250000	"arkansas"
84260000	"north_dakota"
84270000	"california"
84280000	"new_jersey"
84290000	"new_york"
84300000	"illinois"
84310000	"iowa"
84320000	"new_york"
84330000	"arkansas"
84340000	"montana"
84350000	"iowa"
84360000	"michigan"
84370000	"ontario"
84380000	"new_jersey"
84390000	"arkansas"
84400000	"wisconsin"
84410000	"ontario"
84420000	"washington"
84430000	"kansas"
84440000	"michigan"
84450000	"north_carolina"
84460000	"massachusetts"
84470000	"kansas"
84480000	"british_columbia"
84490000	"north_dakota"
84500000	"iowa"
84510000	"michigan"
84520000	"iowa"
84530000	"ohio"
84540000	"georgia"
84550000	"ontario"
84560000	"north_carolina"
84570000	"british_columbia"
84580000	"missouri"
84590000	"missouri"
84600000	"arkansas"
84610000	"michigan"
84620000	"british_columbia"
84630000	"pennsylvania"
84640000	"massachusetts"
84650000	"massachusetts"
84660000	"new_york"
84670000	"ohio"
84680000	"michigan"
84690000	"north_carolina"
84700000	"michigan"
84710000	"wisconsin"
84720000	"arkansas"
84730000	"ontario"
84740000	"pennsylvania"
84750000	"michigan"
84760000	"missouri"
84770000	"alabama"
84780000	"new_york"
84790000	"pennsylvania"
84800000	"missouri"
84810000	"wisconsin"
84820000	"british_columbia"
84830000	"ontario"
84840000	"new_york"
84850000	"missouri"
84860000	"new_jersey"
84870000	"indiana"
84880000	"kansas"
84890000	"british_columbia"
84900000	"washington"
84910000	"michigan"
84920000	"missouri"
84930000	"wisconsin"
84940000	"iowa"
84950000	"missouri"
84960000	"virginia"
84970000	"washington"
84980000	"ontario"
84990000	"washington"
85000000	"michigan"
85010000	"arkansas"
85020000	"pennsylvania"
85030000	"manitoba"
85040000	"massachusetts"
85050000	"wisconsin"
85060000	"new_jersey"
85070000	"illinois"
85080000	"michigan"
85090000	"new_jersey"
85100000	"manitoba"
85110000	"michigan"
85120000	"new_york"
85130000	"michigan"
85140000	"iowa"
85150000	"arkansas"
85160000	"ontario"
85170000	"virginia"
85180000	"illinois"
85190000	"louisiana"
85200000	"louisiana"
85210000	"arkansas"
85220000	"montana"
85230000	"missouri"
85240000	"texas"
85250000	"arkansas"
85260000	"manitoba"
85270000	"pennsylvania"
85280000	"missouri"
85290000	"arkansas"
85300000	"indiana"
85310000	"pennsylvania"
85320000	"virginia"
85330000	"iowa"
85340000	"missouri"
85350000	"missouri"
85360000	"new_york"
85370000	"indiana"
85380000	"indiana"
85390000	"kansas"
85400000	"ontario"
85410000	"wisconsin"
85420000	"california"
85430000	"washington"
85440000	"indiana"
85450000	"north_carolina"
85460000	"iowa"
85470000	"north_dakota"
85480000	"indiana"
85490000	"missouri"
85500000	"iowa"
85510000	"wisconsin"
85520000	"new_jersey"
85530000	"massachusetts"
85540000	"georgia"
85550000	"north_dakota"
85560000	"iowa"
85570000	"north_carolina"
85580000	"indiana"
85590000	"arkansas"
85600000	"washington"
85610000	"washington"
85620000	"ohio"
85630000	"wisconsin"
85640000	"kansas"
85650000	"pennsylvania"
85660000	"massachusetts"
85670000	"kansas"
85680000	"montana"
85690000	"pennsylvania"
85700000	"arkansas"
85710000	"arkansas"
85720000	"wisconsin"
85730000	"arkansas"
85740000	"wisconsin"
85750000	"iowa"
85760000	"illinois"
85770000	"missouri"
85780000	"new_york"
85790000	"virginia"
85800000	"iowa"
85810000	"british_columbia"
85820000	"alabama"
85830000	"wisconsin"
85840000	"north_carolina"
85850000	"texas"
85860000	"british_columbia"
85870000	"north_dakota"
85880000	"montana"
85890000	"wisconsin"
85900000	"montana"
85910000	"new_jersey"
85920000	"alabama"
85930000	"ontario"
85940000	"new_jersey"
85950000	"pennsylvania"
85960000	"illinois"
85970000	"pennsylvania"
85980000	"british_columbia"
85990000	"alabama"
86000000	"ontario"
86010000	"illinois"
86020000	"massachusetts"
86030000	"michigan"
86040000	"massachusetts"
86050000	"virginia"
86060000	"ohio"
86070000	"washington"
86080000	"ohio"
86090000	"massachusetts"
86100000	"missouri"
86110000	"georgia"
86120000	"california"
86130000	"washington"
86140000	"montana"
86150000	"british_columbia"
86160000	"missouri"
86170000	"washington"
86180000	"british_columbia"
86190000	"california"
86200000	"north_dakota"
86210000	"wisconsin"
86220000	"north_carolina"
86230000	"manitoba"
86240000	"wisconsin"
86250000	"michigan"
86260000	"arkansas"
86270000	"indiana"
86280000	"british_columbia"
86290000	"washington"
86300000	"arkansas"
86310000	"north_dakota"
86320000	"kansas"
86330000	"washington"
86340000	"california"
86350000	"wisconsin"
86360000	"manitoba"
86370000	"iowa"
86380000	"north_dakota"
86390000	"georgia"
86400000	"alabama"
86410000	"louisiana"
86420000	"wisconsin"
86430000	"iowa"
86440000	"texas"
86450000	"ontario"
86460000	"georgia"
86470000	"massachusetts"
86480000	"massachusetts"
86490000	"virginia"
86500000	"washington"
86510000	"north_carolina"
86520000	"indiana"
86530000	"wisconsin"
86540000	"pennsylvania"
86550000	"michigan"
86560000	"virginia"
86570000	"california"
86580000	"new_hampshire"
86590000	"illinois"
86600000	"massachusetts"
86610000	"california"
86620000	"iowa"
86630000	"virginia"
86640000	"missouri"
86650000	"washington"
86660000	"ontario"
86670000	"california"
86680000	"manitoba"
86690000	"missouri"
86700000	"british_columbia"
86710000	"pennsylvania"
86720000	"british_columbia"
86730000	"wisconsin"
86740000	"new_york"
86750000	"iowa"
86760000	"new_hampshire"
86770000	"manitoba"
86780000	"massachusetts"
86790000	"washington"
86800000	"british_columbia"
86810000	"montana"
86820000	"british_columbia"
86830000	"arkansas"
86840000	"missouri"
86850000	"arkansas"
86860000	"washington"
86870000	"ohio"
86880000	"arkansas"
86890000	"iowa"
86900000	"washington"
86910000	"indiana"
86920000	"wisconsin"
86930000	"new_york"
86940000	"california"
86950000	"arkansas"
86960000	"wisconsin"
86970000	"alabama"
86980000	"wisconsin"
86990000	"ohio"
87000000	"new_jersey"
87010000	"michigan"
87020000	"arkansas"
87030000	"wisconsin"
87040000	"illinois"
87050000	"michigan"
87060000	"new_york"
87070000	"michigan"
87080000	"pennsylvania"
87090000	"ontario"
87100000	"massachusetts"
87110000	"ohio"
87120000	"montana"
87130000	"ohio"
87140000	"kansas"
87150000	"new_york"
87160000	"indiana"
87170000	"ohio"
87180000	"new_jersey"
87190000	"washington"
87200000	"pennsylvania"
87210000	"new_jersey"
87220000	"ontario"
87230000	"illinois"
87240000	"louisiana"
87250000	"ohio"
87260000	"kansas"
87270000	"kansas"
87280000	"new_jersey"
87290000	"manitoba"
87300000	"new_york"
87310000	"ontario"
87320000	"kansas"
87330000	"kansas"
87340000	"massachusetts"
87350000	"new_jersey"
87360000	"ontario"
87370000	"new_york"
87380000	"california"
87390000	"ontario"
87400000	"wisconsin"
87410000	"new_york"
87420000	"alabama"
87430000	"washington"
87440000	"pennsylvania"
87450000	"indiana"
87460000	"wisconsin"
87470000	"new_jersey"
87480000	"indiana"
87490000	"ohio"
87500000	"british_columbia"
87510000	"arkansas"
87520000	"illinois"
87530000	"arkansas"
87540000	"wisconsin"
87550000	"new_york"
87560000	"pennsylvania"
87570000	"new_jersey"
87580000	"iowa"
87590000	"north_carolina"
87600000	"iowa"
87610000	"british_columbia"
87620000	"ohio"
87630000	"alabama"
87640000	"wisconsin"
87650000	"wisconsin"
87660000	"illinois"
87670000	"british_columbia"
87680000	"kansas"
87690000	"new_jersey"
87700000	"new_jersey"
87710000	"missouri"
87720000	"washington"
87730000	"north_dakota"
87740000	"ohio"
87750000	"new_jersey"
87760000	"wisconsin"
87770000	"ontario"
87780000	"north_carolina"
87790000	"iowa"
87800000	"indiana"
87810000	"california"
87820000	"michigan"
87830000	"ohio"
87840000	"british_columbia"
87850000	"iowa"
87860000	"massachusetts"
87870000	"georgia"
87880000	"manitoba"
87890000	"missouri"
87900000	"georgia"
87910000	"alabama"
87920000	"michigan"
87930000	"georgia"
87940000	"new_jersey"
87950000	"indiana"
87960000	"north_dakota"
87970000	"iowa"
87980000	"washington"
87990000	"british_columbia"
88000000	"massachusetts"
88010000	"washington"
88020000	"massachusetts"
88030000	"north_dakota"
88040000	"arkansas"
88050000	"british_columbia"
88060000	"wisconsin"
88070000	"missouri"
88080000	"kansas"
88090000	"alabama"
88100000	"new_york"
88110000	"missouri"
88120000	"pennsylvania"
88130000	"michigan"
88140000	"iowa"
88150000	"wisconsin"
88160000	"missouri"
88170000	"ontario"
88180000	"iowa"
88190000	"massachusetts"
88200000	"michigan"
88210000	"ontario"
88220000	"pennsylvania"
88230000	"california"
88240000	"new_york"
88250000	"ohio"
88260000	"ohio"
88270000	"missouri"
88280000	"illinois"
88290000	"alabama"
88300000	"arkansas"
88310000	"ontario"
88320000	"arkansas"
88330000	"ontario"
88340000	"california"
88350000	"illinois"
88360000	"iowa"
88370000	"arkansas"
88380000	"pennsylvania"
88390000	"louisiana"
88400000	"wisconsin"
88410000	"north_carolina"
88420000	"arkansas"
88430000	"massachusetts"
88440000	"north_dakota"
88450000	"iowa"
88460000	"arkansas"
88470000	"wisconsin"
88480000	"manitoba"
88490000	"wisconsin"
88500000	"california"
88510000	"manitoba"
88520000	"michigan"
88530000	"north_dakota"
88540000	"illinois"
88550000	"north_dakota"
88560000	"illinois"
88570000	"missouri"
88580000	"manitoba"
88590000	"new_jersey"
88600000	"british_columbia"
88610000	"north_dakota"
88620000	"ohio"
88630000	"north_carolina"
88640000	"ohio"
88650000	"arkansas"
88660000	"ontario"
88670000	"british_columbia"
88680000	"ohio"
88690000	"north_dakota"
88700000	"iowa"
88710000	"virginia"
88720000	"montana"
88730000	"kansas"
88740000	"michigan"
88750000	"north_carolina"
88760000	"wisconsin"
88770000	"iowa"
88780000	"british_columbia"
88790000	"new_jersey"
88800000	"wisconsin"
88810000	"north_dakota"
88820000	"washington"
88830000	"pennsylvania"
88840000	"georgia"
88850000	"iowa"
88860000	"iowa"
88870000	"ontario"
88880000	"washington"
88890000	"arkansas"
88900000	"ontario"
88910000	"new_york"
88920000	"virginia"
88930000	"wisconsin"
88940000	"alabama"
88950000	"missouri"
88960000	"new_hampshire"
88970000	"iowa"
88980000	"california"
88990000	"alabama"
89000000	"wisconsin"
89010000	"california"
89020000	"north_carolina"
89030000	"missouri"
89040000	"north_carolina"
89050000	"ohio"
89060000	"ontario"
89070000	"missouri"
89080000	"indiana"
89090000	"washington"
89100000	"indiana"
89110000	"ohio"
89120000	"washington"
89130000	"washington"
89140000	"missouri"
89150000	"new_jersey"
89160000	"georgia"
89170000	"british_columbia"
89180000	"new_hampshire"
89190000	"michigan"
89200000	"manitoba"
89210000	"ohio"
89220000	"wisconsin"
89230000	"missouri"
89240000	"new_hampshire"
89250000	"montana"
89260000	"north_carolina"
89270000	"indiana"
89280000	"british_columbia"
89290000	"california"
89300000	"new_hampshire"
89310000	"ohio"
89320000	"louisiana"
89330000	"new_hampshire"
89340000	"north_carolina"
89350000	"pennsylvania"
89360000	"wisconsin"
89370000	"british_columbia"
89380000	"kansas"
89390000	"british_columbia"
89400000	"ontario"
89410000	"wisconsin"
89420000	"iowa"
89430000	"ontario"
89440000	"north_dakota"
89450000	"illinois"
89460000	"illinois"
89470000	"michigan"
89480000	"michigan"
89490000	"new_york"
89500000	"new_hampshire"
89510000	"new_york"
89520000	"north_dakota"
89530000	"new_jersey"
89540000	"pennsylvania"
89550000	"michigan"
89560000	"british_columbia"
89570000	"new_jersey"
89580000	"arkansas"
89590000	"arkansas"
89600000	"arkansas"
