state	number_transitions
tree STATE_66320000	12
tree STATE_66330000	15
tree STATE_66340000	15
tree STATE_66350000	14
tree STATE_66360000	12
tree STATE_66370000	12
tree STATE_66380000	14
tree STATE_66390000	13
tree STATE_66400000	13
tree STATE_66410000	11
tree STATE_66420000	12
tree STATE_66430000	11
tree STATE_66440000	14
tree STATE_66450000	14
tree STATE_66460000	14
tree STATE_66470000	14
tree STATE_66480000	13
tree STATE_66490000	13
tree STATE_66500000	13
tree STATE_66510000	13
tree STATE_66520000	14
tree STATE_66530000	14
tree STATE_66540000	14
tree STATE_66550000	14
tree STATE_66560000	12
tree STATE_66570000	12
tree STATE_66580000	14
tree STATE_66590000	15
tree STATE_66600000	14
tree STATE_66610000	13
tree STATE_66620000	13
tree STATE_66630000	15
tree STATE_66640000	15
tree STATE_66650000	15
tree STATE_66660000	14
tree STATE_66670000	15
tree STATE_66680000	14
tree STATE_66690000	14
tree STATE_66700000	14
tree STATE_66710000	14
tree STATE_66720000	14
tree STATE_66730000	14
tree STATE_66740000	15
tree STATE_66750000	15
tree STATE_66760000	15
tree STATE_66770000	15
tree STATE_66780000	15
tree STATE_66790000	15
tree STATE_66800000	15
tree STATE_66810000	15
tree STATE_66820000	15
tree STATE_66830000	16
tree STATE_66840000	15
tree STATE_66850000	15
tree STATE_66860000	16
tree STATE_66870000	15
tree STATE_66880000	15
tree STATE_66890000	15
tree STATE_66900000	15
tree STATE_66910000	14
tree STATE_66920000	13
tree STATE_66930000	13
tree STATE_66940000	12
tree STATE_66950000	13
tree STATE_66960000	13
tree STATE_66970000	12
tree STATE_66980000	12
tree STATE_66990000	13
tree STATE_67000000	13
tree STATE_67010000	13
tree STATE_67020000	14
tree STATE_67030000	13
tree STATE_67040000	13
tree STATE_67050000	13
tree STATE_67060000	13
tree STATE_67070000	13
tree STATE_67080000	13
tree STATE_67090000	13
tree STATE_67100000	13
tree STATE_67110000	12
tree STATE_67120000	12
tree STATE_67130000	13
tree STATE_67140000	13
tree STATE_67150000	13
tree STATE_67160000	13
tree STATE_67170000	13
tree STATE_67180000	13
tree STATE_67190000	13
tree STATE_67200000	14
tree STATE_67210000	14
tree STATE_67220000	14
tree STATE_67230000	15
tree STATE_67240000	14
tree STATE_67250000	14
tree STATE_67260000	14
tree STATE_67270000	15
tree STATE_67280000	15
tree STATE_67290000	15
tree STATE_67300000	14
tree STATE_67310000	13
tree STATE_67320000	12
tree STATE_67330000	11
tree STATE_67340000	13
tree STATE_67350000	14
tree STATE_67360000	13
tree STATE_67370000	14
tree STATE_67380000	13
tree STATE_67390000	12
tree STATE_67400000	13
tree STATE_67410000	13
tree STATE_67420000	13
tree STATE_67430000	13
tree STATE_67440000	13
tree STATE_67450000	12
tree STATE_67460000	13
tree STATE_67470000	14
tree STATE_67480000	13
tree STATE_67490000	13
tree STATE_67500000	15
tree STATE_67510000	13
tree STATE_67520000	13
tree STATE_67530000	14
tree STATE_67540000	13
tree STATE_67550000	13
tree STATE_67560000	14
tree STATE_67570000	15
tree STATE_67580000	13
tree STATE_67590000	14
tree STATE_67600000	13
tree STATE_67610000	13
tree STATE_67620000	16
tree STATE_67630000	14
tree STATE_67640000	14
tree STATE_67650000	15
tree STATE_67660000	12
tree STATE_67670000	13
tree STATE_67680000	15
tree STATE_67690000	14
tree STATE_67700000	13
tree STATE_67710000	13
tree STATE_67720000	15
tree STATE_67730000	13
tree STATE_67740000	14
tree STATE_67750000	13
tree STATE_67760000	13
tree STATE_67770000	13
tree STATE_67780000	13
tree STATE_67790000	13
tree STATE_67800000	13
tree STATE_67810000	14
tree STATE_67820000	14
tree STATE_67830000	13
tree STATE_67840000	13
tree STATE_67850000	13
tree STATE_67860000	13
tree STATE_67870000	13
tree STATE_67880000	13
tree STATE_67890000	13
tree STATE_67900000	13
tree STATE_67910000	13
tree STATE_67920000	13
tree STATE_67930000	13
tree STATE_67940000	12
tree STATE_67950000	13
tree STATE_67960000	13
tree STATE_67970000	13
tree STATE_67980000	13
tree STATE_67990000	15
tree STATE_68000000	14
tree STATE_68010000	15
tree STATE_68020000	16
tree STATE_68030000	15
tree STATE_68040000	14
tree STATE_68050000	14
tree STATE_68060000	14
tree STATE_68070000	14
tree STATE_68080000	13
tree STATE_68090000	14
tree STATE_68100000	14
tree STATE_68110000	13
tree STATE_68120000	15
tree STATE_68130000	16
tree STATE_68140000	15
tree STATE_68150000	14
tree STATE_68160000	16
tree STATE_68170000	14
tree STATE_68180000	15
tree STATE_68190000	15
tree STATE_68200000	14
tree STATE_68210000	14
tree STATE_68220000	14
tree STATE_68230000	12
tree STATE_68240000	15
tree STATE_68250000	16
tree STATE_68260000	16
tree STATE_68270000	15
tree STATE_68280000	14
tree STATE_68290000	14
tree STATE_68300000	14
tree STATE_68310000	13
tree STATE_68320000	11
tree STATE_68330000	14
tree STATE_68340000	13
tree STATE_68350000	13
tree STATE_68360000	13
tree STATE_68370000	14
tree STATE_68380000	13
tree STATE_68390000	13
tree STATE_68400000	13
tree STATE_68410000	14
tree STATE_68420000	13
tree STATE_68430000	13
tree STATE_68440000	13
tree STATE_68450000	13
tree STATE_68460000	14
tree STATE_68470000	13
tree STATE_68480000	10
tree STATE_68490000	14
tree STATE_68500000	13
tree STATE_68510000	13
tree STATE_68520000	13
tree STATE_68530000	13
tree STATE_68540000	14
tree STATE_68550000	12
tree STATE_68560000	13
tree STATE_68570000	13
tree STATE_68580000	13
tree STATE_68590000	13
tree STATE_68600000	14
tree STATE_68610000	13
tree STATE_68620000	13
tree STATE_68630000	13
tree STATE_68640000	14
tree STATE_68650000	14
tree STATE_68660000	13
tree STATE_68670000	13
tree STATE_68680000	13
tree STATE_68690000	13
tree STATE_68700000	13
tree STATE_68710000	13
tree STATE_68720000	13
tree STATE_68730000	13
tree STATE_68740000	14
tree STATE_68750000	15
tree STATE_68760000	17
tree STATE_68770000	16
tree STATE_68780000	16
tree STATE_68790000	17
tree STATE_68800000	16
tree STATE_68810000	15
tree STATE_68820000	13
tree STATE_68830000	13
tree STATE_68840000	13
tree STATE_68850000	13
tree STATE_68860000	16
tree STATE_68870000	12
tree STATE_68880000	14
tree STATE_68890000	14
tree STATE_68900000	15
tree STATE_68910000	14
tree STATE_68920000	14
tree STATE_68930000	13
tree STATE_68940000	13
tree STATE_68950000	15
tree STATE_68960000	14
tree STATE_68970000	15
tree STATE_68980000	15
tree STATE_68990000	16
tree STATE_69000000	14
tree STATE_69010000	13
tree STATE_69020000	13
tree STATE_69030000	13
tree STATE_69040000	13
tree STATE_69050000	13
tree STATE_69060000	14
tree STATE_69070000	13
tree STATE_69080000	13
tree STATE_69090000	12
tree STATE_69100000	14
tree STATE_69110000	13
tree STATE_69120000	13
tree STATE_69130000	13
tree STATE_69140000	12
tree STATE_69150000	13
tree STATE_69160000	12
tree STATE_69170000	13
tree STATE_69180000	13
tree STATE_69190000	13
tree STATE_69200000	13
tree STATE_69210000	11
tree STATE_69220000	11
tree STATE_69230000	11
tree STATE_69240000	11
tree STATE_69250000	13
tree STATE_69260000	13
tree STATE_69270000	13
tree STATE_69280000	13
tree STATE_69290000	14
tree STATE_69300000	14
tree STATE_69310000	13
tree STATE_69320000	13
tree STATE_69330000	13
tree STATE_69340000	14
tree STATE_69350000	13
tree STATE_69360000	13
tree STATE_69370000	12
tree STATE_69380000	13
tree STATE_69390000	12
tree STATE_69400000	14
tree STATE_69410000	13
tree STATE_69420000	12
tree STATE_69430000	13
tree STATE_69440000	13
tree STATE_69450000	12
tree STATE_69460000	13
tree STATE_69470000	14
tree STATE_69480000	13
tree STATE_69490000	13
tree STATE_69500000	13
tree STATE_69510000	14
tree STATE_69520000	13
tree STATE_69530000	13
tree STATE_69540000	13
tree STATE_69550000	12
tree STATE_69560000	13
tree STATE_69570000	12
tree STATE_69580000	13
tree STATE_69590000	13
tree STATE_69600000	13
tree STATE_69610000	13
tree STATE_69620000	13
tree STATE_69630000	13
tree STATE_69640000	13
tree STATE_69650000	14
tree STATE_69660000	13
tree STATE_69670000	13
tree STATE_69680000	12
tree STATE_69690000	13
tree STATE_69700000	14
tree STATE_69710000	13
tree STATE_69720000	13
tree STATE_69730000	13
tree STATE_69740000	12
tree STATE_69750000	14
tree STATE_69760000	14
tree STATE_69770000	11
tree STATE_69780000	15
tree STATE_69790000	12
tree STATE_69800000	12
tree STATE_69810000	13
tree STATE_69820000	13
tree STATE_69830000	13
tree STATE_69840000	11
tree STATE_69850000	11
tree STATE_69860000	13
tree STATE_69870000	13
tree STATE_69880000	13
tree STATE_69890000	13
tree STATE_69900000	12
tree STATE_69910000	13
tree STATE_69920000	13
tree STATE_69930000	13
tree STATE_69940000	13
tree STATE_69950000	13
tree STATE_69960000	13
tree STATE_69970000	14
tree STATE_69980000	14
tree STATE_69990000	12
tree STATE_70000000	14
tree STATE_70010000	14
tree STATE_70020000	13
tree STATE_70030000	13
tree STATE_70040000	13
tree STATE_70050000	15
tree STATE_70060000	13
tree STATE_70070000	13
tree STATE_70080000	13
tree STATE_70090000	12
tree STATE_70100000	12
tree STATE_70110000	13
tree STATE_70120000	13
tree STATE_70130000	13
tree STATE_70140000	13
tree STATE_70150000	13
tree STATE_70160000	14
tree STATE_70170000	14
tree STATE_70180000	14
tree STATE_70190000	13
tree STATE_70200000	13
tree STATE_70210000	13
tree STATE_70220000	14
tree STATE_70230000	13
tree STATE_70240000	14
tree STATE_70250000	13
tree STATE_70260000	14
tree STATE_70270000	12
tree STATE_70280000	13
tree STATE_70290000	13
tree STATE_70300000	14
tree STATE_70310000	14
tree STATE_70320000	13
tree STATE_70330000	14
tree STATE_70340000	13
tree STATE_70350000	14
tree STATE_70360000	13
tree STATE_70370000	14
tree STATE_70380000	13
tree STATE_70390000	13
tree STATE_70400000	15
tree STATE_70410000	13
tree STATE_70420000	13
tree STATE_70430000	13
tree STATE_70440000	14
tree STATE_70450000	13
tree STATE_70460000	12
tree STATE_70470000	13
tree STATE_70480000	13
tree STATE_70490000	14
tree STATE_70500000	14
tree STATE_70510000	15
tree STATE_70520000	13
tree STATE_70530000	13
tree STATE_70540000	13
tree STATE_70550000	13
tree STATE_70560000	13
tree STATE_70570000	13
tree STATE_70580000	13
tree STATE_70590000	13
tree STATE_70600000	13
tree STATE_70610000	13
tree STATE_70620000	12
tree STATE_70630000	13
tree STATE_70640000	13
tree STATE_70650000	14
tree STATE_70660000	13
tree STATE_70670000	13
tree STATE_70680000	13
tree STATE_70690000	13
tree STATE_70700000	13
tree STATE_70710000	13
tree STATE_70720000	12
tree STATE_70730000	13
tree STATE_70740000	13
tree STATE_70750000	13
tree STATE_70760000	14
tree STATE_70770000	14
tree STATE_70780000	12
tree STATE_70790000	12
tree STATE_70800000	14
tree STATE_70810000	14
tree STATE_70820000	13
tree STATE_70830000	14
tree STATE_70840000	13
tree STATE_70850000	14
tree STATE_70860000	12
tree STATE_70870000	11
tree STATE_70880000	16
tree STATE_70890000	14
tree STATE_70900000	15
tree STATE_70910000	13
tree STATE_70920000	15
tree STATE_70930000	13
tree STATE_70940000	13
tree STATE_70950000	14
tree STATE_70960000	13
tree STATE_70970000	13
tree STATE_70980000	13
tree STATE_70990000	14
tree STATE_71000000	14
tree STATE_71010000	15
tree STATE_71020000	12
tree STATE_71030000	14
tree STATE_71040000	13
tree STATE_71050000	13
tree STATE_71060000	13
tree STATE_71070000	13
tree STATE_71080000	13
tree STATE_71090000	13
tree STATE_71100000	13
tree STATE_71110000	14
tree STATE_71120000	14
tree STATE_71130000	13
tree STATE_71140000	14
tree STATE_71150000	15
tree STATE_71160000	14
tree STATE_71170000	15
tree STATE_71180000	14
tree STATE_71190000	14
tree STATE_71200000	13
tree STATE_71210000	13
tree STATE_71220000	14
tree STATE_71230000	14
tree STATE_71240000	13
tree STATE_71250000	14
tree STATE_71260000	14
tree STATE_71270000	14
tree STATE_71280000	15
tree STATE_71290000	15
tree STATE_71300000	15
tree STATE_71310000	15
tree STATE_71320000	14
tree STATE_71330000	15
tree STATE_71340000	14
tree STATE_71350000	15
tree STATE_71360000	13
tree STATE_71370000	13
tree STATE_71380000	13
tree STATE_71390000	12
tree STATE_71400000	13
tree STATE_71410000	14
tree STATE_71420000	15
tree STATE_71430000	13
tree STATE_71440000	13
tree STATE_71450000	14
tree STATE_71460000	13
tree STATE_71470000	13
tree STATE_71480000	13
tree STATE_71490000	14
tree STATE_71500000	14
tree STATE_71510000	14
tree STATE_71520000	14
tree STATE_71530000	13
tree STATE_71540000	13
tree STATE_71550000	14
tree STATE_71560000	12
tree STATE_71570000	13
tree STATE_71580000	13
tree STATE_71590000	14
tree STATE_71600000	13
tree STATE_71610000	14
tree STATE_71620000	14
tree STATE_71630000	13
tree STATE_71640000	12
tree STATE_71650000	13
tree STATE_71660000	13
tree STATE_71670000	13
tree STATE_71680000	13
tree STATE_71690000	12
tree STATE_71700000	13
tree STATE_71710000	15
tree STATE_71720000	15
tree STATE_71730000	15
tree STATE_71740000	14
tree STATE_71750000	14
tree STATE_71760000	14
tree STATE_71770000	13
tree STATE_71780000	14
tree STATE_71790000	14
tree STATE_71800000	14
tree STATE_71810000	14
tree STATE_71820000	14
tree STATE_71830000	14
tree STATE_71840000	14
tree STATE_71850000	15
tree STATE_71860000	14
tree STATE_71870000	15
tree STATE_71880000	15
tree STATE_71890000	15
tree STATE_71900000	14
tree STATE_71910000	14
tree STATE_71920000	14
tree STATE_71930000	14
tree STATE_71940000	14
tree STATE_71950000	14
tree STATE_71960000	14
tree STATE_71970000	14
tree STATE_71980000	14
tree STATE_71990000	15
tree STATE_72000000	13
tree STATE_72010000	15
tree STATE_72020000	15
tree STATE_72030000	15
tree STATE_72040000	14
tree STATE_72050000	14
tree STATE_72060000	12
tree STATE_72070000	11
tree STATE_72080000	12
tree STATE_72090000	13
tree STATE_72100000	13
tree STATE_72110000	11
tree STATE_72120000	12
tree STATE_72130000	13
tree STATE_72140000	13
tree STATE_72150000	14
tree STATE_72160000	13
tree STATE_72170000	13
tree STATE_72180000	15
tree STATE_72190000	13
tree STATE_72200000	13
tree STATE_72210000	13
tree STATE_72220000	16
tree STATE_72230000	15
tree STATE_72240000	13
tree STATE_72250000	12
tree STATE_72260000	14
tree STATE_72270000	13
tree STATE_72280000	13
tree STATE_72290000	14
tree STATE_72300000	13
tree STATE_72310000	13
tree STATE_72320000	13
tree STATE_72330000	13
tree STATE_72340000	13
tree STATE_72350000	14
tree STATE_72360000	13
tree STATE_72370000	13
tree STATE_72380000	15
tree STATE_72390000	13
tree STATE_72400000	13
tree STATE_72410000	13
tree STATE_72420000	13
tree STATE_72430000	12
tree STATE_72440000	13
tree STATE_72450000	13
tree STATE_72460000	13
tree STATE_72470000	13
tree STATE_72480000	12
tree STATE_72490000	15
tree STATE_72500000	13
tree STATE_72510000	13
tree STATE_72520000	12
tree STATE_72530000	15
tree STATE_72540000	12
tree STATE_72550000	12
tree STATE_72560000	11
tree STATE_72570000	12
tree STATE_72580000	14
tree STATE_72590000	12
tree STATE_72600000	13
tree STATE_72610000	12
tree STATE_72620000	11
tree STATE_72630000	13
tree STATE_72640000	13
tree STATE_72650000	16
tree STATE_72660000	14
tree STATE_72670000	10
tree STATE_72680000	12
tree STATE_72690000	13
tree STATE_72700000	14
tree STATE_72710000	13
tree STATE_72720000	13
tree STATE_72730000	13
tree STATE_72740000	15
tree STATE_72750000	15
tree STATE_72760000	13
tree STATE_72770000	12
tree STATE_72780000	13
tree STATE_72790000	13
tree STATE_72800000	12
tree STATE_72810000	13
tree STATE_72820000	14
tree STATE_72830000	14
tree STATE_72840000	13
tree STATE_72850000	13
tree STATE_72860000	15
tree STATE_72870000	13
tree STATE_72880000	12
tree STATE_72890000	13
tree STATE_72900000	14
tree STATE_72910000	12
tree STATE_72920000	13
tree STATE_72930000	13
tree STATE_72940000	13
tree STATE_72950000	14
tree STATE_72960000	14
tree STATE_72970000	13
tree STATE_72980000	14
tree STATE_72990000	14
tree STATE_73000000	12
tree STATE_73010000	14
tree STATE_73020000	14
tree STATE_73030000	14
tree STATE_73040000	14
tree STATE_73050000	14
tree STATE_73060000	14
tree STATE_73070000	13
tree STATE_73080000	14
tree STATE_73090000	14
tree STATE_73100000	15
tree STATE_73110000	16
tree STATE_73120000	16
tree STATE_73130000	15
tree STATE_73140000	15
tree STATE_73150000	15
tree STATE_73160000	14
tree STATE_73170000	14
tree STATE_73180000	13
tree STATE_73190000	14
tree STATE_73200000	13
tree STATE_73210000	14
tree STATE_73220000	14
tree STATE_73230000	14
tree STATE_73240000	14
tree STATE_73250000	12
tree STATE_73260000	11
tree STATE_73270000	13
tree STATE_73280000	13
tree STATE_73290000	13
tree STATE_73300000	13
tree STATE_73310000	13
tree STATE_73320000	14
tree STATE_73330000	13
tree STATE_73340000	13
tree STATE_73350000	13
tree STATE_73360000	12
tree STATE_73370000	12
tree STATE_73380000	14
tree STATE_73390000	13
tree STATE_73400000	13
tree STATE_73410000	13
tree STATE_73420000	13
tree STATE_73430000	13
tree STATE_73440000	12
tree STATE_73450000	13
tree STATE_73460000	13
tree STATE_73470000	13
tree STATE_73480000	13
tree STATE_73490000	13
tree STATE_73500000	13
tree STATE_73510000	14
tree STATE_73520000	13
tree STATE_73530000	13
tree STATE_73540000	13
tree STATE_73550000	14
tree STATE_73560000	13
tree STATE_73570000	13
tree STATE_73580000	13
tree STATE_73590000	13
tree STATE_73600000	13
tree STATE_73610000	12
tree STATE_73620000	13
tree STATE_73630000	13
tree STATE_73640000	13
tree STATE_73650000	13
tree STATE_73660000	13
tree STATE_73670000	13
tree STATE_73680000	15
tree STATE_73690000	13
tree STATE_73700000	13
tree STATE_73710000	12
tree STATE_73720000	14
tree STATE_73730000	14
tree STATE_73740000	14
tree STATE_73750000	13
tree STATE_73760000	13
tree STATE_73770000	12
tree STATE_73780000	12
tree STATE_73790000	13
tree STATE_73800000	12
tree STATE_73810000	13
tree STATE_73820000	12
tree STATE_73830000	13
tree STATE_73840000	13
tree STATE_73850000	15
tree STATE_73860000	15
tree STATE_73870000	15
tree STATE_73880000	13
tree STATE_73890000	13
tree STATE_73900000	14
tree STATE_73910000	13
tree STATE_73920000	15
tree STATE_73930000	12
tree STATE_73940000	14
tree STATE_73950000	12
tree STATE_73960000	14
tree STATE_73970000	14
tree STATE_73980000	13
tree STATE_73990000	14
tree STATE_74000000	13
tree STATE_74010000	14
tree STATE_74020000	13
tree STATE_74030000	13
tree STATE_74040000	13
tree STATE_74050000	11
tree STATE_74060000	13
tree STATE_74070000	13
tree STATE_74080000	14
tree STATE_74090000	14
tree STATE_74100000	10
tree STATE_74110000	12
tree STATE_74120000	13
tree STATE_74130000	11
tree STATE_74140000	11
tree STATE_74150000	11
tree STATE_74160000	11
tree STATE_74170000	12
tree STATE_74180000	12
tree STATE_74190000	13
tree STATE_74200000	12
tree STATE_74210000	13
tree STATE_74220000	13
