state	number_transitions
tree STATE_79900000	13
tree STATE_79910000	13
tree STATE_79920000	12
tree STATE_79930000	12
tree STATE_79940000	12
tree STATE_79950000	14
tree STATE_79960000	12
tree STATE_79970000	11
tree STATE_79980000	11
tree STATE_79990000	13
tree STATE_80000000	12
tree STATE_80010000	12
tree STATE_80020000	12
tree STATE_80030000	13
tree STATE_80040000	14
tree STATE_80050000	13
tree STATE_80060000	10
tree STATE_80070000	13
tree STATE_80080000	13
tree STATE_80090000	14
tree STATE_80100000	17
tree STATE_80110000	15
tree STATE_80120000	10
tree STATE_80130000	13
tree STATE_80140000	13
tree STATE_80150000	13
tree STATE_80160000	12
tree STATE_80170000	12
tree STATE_80180000	11
tree STATE_80190000	12
tree STATE_80200000	11
tree STATE_80210000	11
tree STATE_80220000	11
tree STATE_80230000	11
tree STATE_80240000	11
tree STATE_80250000	11
tree STATE_80260000	12
tree STATE_80270000	11
tree STATE_80280000	11
tree STATE_80290000	12
tree STATE_80300000	13
tree STATE_80310000	11
tree STATE_80320000	11
tree STATE_80330000	14
tree STATE_80340000	15
tree STATE_80350000	15
tree STATE_80360000	13
tree STATE_80370000	14
tree STATE_80380000	12
tree STATE_80390000	12
tree STATE_80400000	11
tree STATE_80410000	11
tree STATE_80420000	16
tree STATE_80430000	15
tree STATE_80440000	13
tree STATE_80450000	14
tree STATE_80460000	11
tree STATE_80470000	12
tree STATE_80480000	12
tree STATE_80490000	13
tree STATE_80500000	12
tree STATE_80510000	13
tree STATE_80520000	14
tree STATE_80530000	14
tree STATE_80540000	14
tree STATE_80550000	15
tree STATE_80560000	13
tree STATE_80570000	14
tree STATE_80580000	16
tree STATE_80590000	16
tree STATE_80600000	16
tree STATE_80610000	16
tree STATE_80620000	14
tree STATE_80630000	14
tree STATE_80640000	14
tree STATE_80650000	13
tree STATE_80660000	13
tree STATE_80670000	15
tree STATE_80680000	14
tree STATE_80690000	14
tree STATE_80700000	15
tree STATE_80710000	13
tree STATE_80720000	13
tree STATE_80730000	14
tree STATE_80740000	13
tree STATE_80750000	12
tree STATE_80760000	13
tree STATE_80770000	15
tree STATE_80780000	13
tree STATE_80790000	13
tree STATE_80800000	13
tree STATE_80810000	13
tree STATE_80820000	13
tree STATE_80830000	13
tree STATE_80840000	14
tree STATE_80850000	11
tree STATE_80860000	12
tree STATE_80870000	12
tree STATE_80880000	14
tree STATE_80890000	13
tree STATE_80900000	12
tree STATE_80910000	15
tree STATE_80920000	13
tree STATE_80930000	18
tree STATE_80940000	16
tree STATE_80950000	18
tree STATE_80960000	16
tree STATE_80970000	16
tree STATE_80980000	15
tree STATE_80990000	17
tree STATE_81000000	16
tree STATE_81010000	17
tree STATE_81020000	16
tree STATE_81030000	15
tree STATE_81040000	15
tree STATE_81050000	14
tree STATE_81060000	17
tree STATE_81070000	14
tree STATE_81080000	16
tree STATE_81090000	13
tree STATE_81100000	13
tree STATE_81110000	13
tree STATE_81120000	13
tree STATE_81130000	15
tree STATE_81140000	16
tree STATE_81150000	13
tree STATE_81160000	14
tree STATE_81170000	15
tree STATE_81180000	16
tree STATE_81190000	15
tree STATE_81200000	16
tree STATE_81210000	14
tree STATE_81220000	16
tree STATE_81230000	14
tree STATE_81240000	14
tree STATE_81250000	14
tree STATE_81260000	14
tree STATE_81270000	14
tree STATE_81280000	14
tree STATE_81290000	14
tree STATE_81300000	16
tree STATE_81310000	14
tree STATE_81320000	15
tree STATE_81330000	14
tree STATE_81340000	14
tree STATE_81350000	15
tree STATE_81360000	15
tree STATE_81370000	15
tree STATE_81380000	15
tree STATE_81390000	15
tree STATE_81400000	15
tree STATE_81410000	15
tree STATE_81420000	15
tree STATE_81430000	14
tree STATE_81440000	15
tree STATE_81450000	13
tree STATE_81460000	14
tree STATE_81470000	14
tree STATE_81480000	13
tree STATE_81490000	15
tree STATE_81500000	13
tree STATE_81510000	13
tree STATE_81520000	12
tree STATE_81530000	13
tree STATE_81540000	13
tree STATE_81550000	13
tree STATE_81560000	13
tree STATE_81570000	14
tree STATE_81580000	14
tree STATE_81590000	13
tree STATE_81600000	12
tree STATE_81610000	13
tree STATE_81620000	13
tree STATE_81630000	15
tree STATE_81640000	14
tree STATE_81650000	13
tree STATE_81660000	14
tree STATE_81670000	14
tree STATE_81680000	12
tree STATE_81690000	13
tree STATE_81700000	14
tree STATE_81710000	15
tree STATE_81720000	13
tree STATE_81730000	12
tree STATE_81740000	14
tree STATE_81750000	14
tree STATE_81760000	13
tree STATE_81770000	15
tree STATE_81780000	14
tree STATE_81790000	15
tree STATE_81800000	13
tree STATE_81810000	14
tree STATE_81820000	14
tree STATE_81830000	14
tree STATE_81840000	14
tree STATE_81850000	14
tree STATE_81860000	14
tree STATE_81870000	14
tree STATE_81880000	13
tree STATE_81890000	13
tree STATE_81900000	14
tree STATE_81910000	14
tree STATE_81920000	12
tree STATE_81930000	13
tree STATE_81940000	13
tree STATE_81950000	13
tree STATE_81960000	13
tree STATE_81970000	12
tree STATE_81980000	13
tree STATE_81990000	13
tree STATE_82000000	12
tree STATE_82010000	11
tree STATE_82020000	11
tree STATE_82030000	12
tree STATE_82040000	11
tree STATE_82050000	13
tree STATE_82060000	11
tree STATE_82070000	12
tree STATE_82080000	11
tree STATE_82090000	11
tree STATE_82100000	15
tree STATE_82110000	12
tree STATE_82120000	15
tree STATE_82130000	13
tree STATE_82140000	14
tree STATE_82150000	13
tree STATE_82160000	12
tree STATE_82170000	11
tree STATE_82180000	14
tree STATE_82190000	13
tree STATE_82200000	13
tree STATE_82210000	15
tree STATE_82220000	12
tree STATE_82230000	12
tree STATE_82240000	11
tree STATE_82250000	14
tree STATE_82260000	13
tree STATE_82270000	13
tree STATE_82280000	11
tree STATE_82290000	11
tree STATE_82300000	13
tree STATE_82310000	13
tree STATE_82320000	13
tree STATE_82330000	14
tree STATE_82340000	14
tree STATE_82350000	12
tree STATE_82360000	14
tree STATE_82370000	14
tree STATE_82380000	14
tree STATE_82390000	14
tree STATE_82400000	14
tree STATE_82410000	17
tree STATE_82420000	14
tree STATE_82430000	13
tree STATE_82440000	14
tree STATE_82450000	15
tree STATE_82460000	14
tree STATE_82470000	14
tree STATE_82480000	14
tree STATE_82490000	14
tree STATE_82500000	14
tree STATE_82510000	13
tree STATE_82520000	13
tree STATE_82530000	13
tree STATE_82540000	13
tree STATE_82550000	13
tree STATE_82560000	13
tree STATE_82570000	13
tree STATE_82580000	12
tree STATE_82590000	13
tree STATE_82600000	13
tree STATE_82610000	13
tree STATE_82620000	12
tree STATE_82630000	14
tree STATE_82640000	13
tree STATE_82650000	13
tree STATE_82660000	13
tree STATE_82670000	14
tree STATE_82680000	14
tree STATE_82690000	14
tree STATE_82700000	13
tree STATE_82710000	14
tree STATE_82720000	15
tree STATE_82730000	15
tree STATE_82740000	14
tree STATE_82750000	15
tree STATE_82760000	14
tree STATE_82770000	12
tree STATE_82780000	13
tree STATE_82790000	13
tree STATE_82800000	14
tree STATE_82810000	13
tree STATE_82820000	14
tree STATE_82830000	14
tree STATE_82840000	13
tree STATE_82850000	15
tree STATE_82860000	13
tree STATE_82870000	13
tree STATE_82880000	13
tree STATE_82890000	13
tree STATE_82900000	11
tree STATE_82910000	14
tree STATE_82920000	12
tree STATE_82930000	14
tree STATE_82940000	14
tree STATE_82950000	14
tree STATE_82960000	14
tree STATE_82970000	16
tree STATE_82980000	15
tree STATE_82990000	12
tree STATE_83000000	14
tree STATE_83010000	17
tree STATE_83020000	18
tree STATE_83030000	16
tree STATE_83040000	16
tree STATE_83050000	12
tree STATE_83060000	12
tree STATE_83070000	11
tree STATE_83080000	11
tree STATE_83090000	12
tree STATE_83100000	12
tree STATE_83110000	11
tree STATE_83120000	11
tree STATE_83130000	13
tree STATE_83140000	14
tree STATE_83150000	12
tree STATE_83160000	12
tree STATE_83170000	16
tree STATE_83180000	13
tree STATE_83190000	13
tree STATE_83200000	11
tree STATE_83210000	11
tree STATE_83220000	14
tree STATE_83230000	13
tree STATE_83240000	13
tree STATE_83250000	14
tree STATE_83260000	12
tree STATE_83270000	12
tree STATE_83280000	11
tree STATE_83290000	13
tree STATE_83300000	13
tree STATE_83310000	13
tree STATE_83320000	14
tree STATE_83330000	13
tree STATE_83340000	13
tree STATE_83350000	14
tree STATE_83360000	17
tree STATE_83370000	14
tree STATE_83380000	13
tree STATE_83390000	12
tree STATE_83400000	13
tree STATE_83410000	13
tree STATE_83420000	14
tree STATE_83430000	13
tree STATE_83440000	14
tree STATE_83450000	12
tree STATE_83460000	14
tree STATE_83470000	15
tree STATE_83480000	15
tree STATE_83490000	10
tree STATE_83500000	15
tree STATE_83510000	12
tree STATE_83520000	13
tree STATE_83530000	13
tree STATE_83540000	13
tree STATE_83550000	13
tree STATE_83560000	13
tree STATE_83570000	13
tree STATE_83580000	14
tree STATE_83590000	13
tree STATE_83600000	13
tree STATE_83610000	13
tree STATE_83620000	13
tree STATE_83630000	13
tree STATE_83640000	15
tree STATE_83650000	13
tree STATE_83660000	15
tree STATE_83670000	12
tree STATE_83680000	11
tree STATE_83690000	14
tree STATE_83700000	13
tree STATE_83710000	13
tree STATE_83720000	14
tree STATE_83730000	14
tree STATE_83740000	13
tree STATE_83750000	15
tree STATE_83760000	15
tree STATE_83770000	14
tree STATE_83780000	14
tree STATE_83790000	14
tree STATE_83800000	13
tree STATE_83810000	13
tree STATE_83820000	13
tree STATE_83830000	13
tree STATE_83840000	15
tree STATE_83850000	13
tree STATE_83860000	13
tree STATE_83870000	13
tree STATE_83880000	14
tree STATE_83890000	15
tree STATE_83900000	15
tree STATE_83910000	14
tree STATE_83920000	14
tree STATE_83930000	15
tree STATE_83940000	15
tree STATE_83950000	17
tree STATE_83960000	15
tree STATE_83970000	13
tree STATE_83980000	13
tree STATE_83990000	12
tree STATE_84000000	14
tree STATE_84010000	13
tree STATE_84020000	13
tree STATE_84030000	13
tree STATE_84040000	14
tree STATE_84050000	15
tree STATE_84060000	17
tree STATE_84070000	12
tree STATE_84080000	12
tree STATE_84090000	13
tree STATE_84100000	14
tree STATE_84110000	13
tree STATE_84120000	14
tree STATE_84130000	12
tree STATE_84140000	12
tree STATE_84150000	13
tree STATE_84160000	14
tree STATE_84170000	14
tree STATE_84180000	14
tree STATE_84190000	14
tree STATE_84200000	14
tree STATE_84210000	15
tree STATE_84220000	15
tree STATE_84230000	14
tree STATE_84240000	15
tree STATE_84250000	12
tree STATE_84260000	14
tree STATE_84270000	14
tree STATE_84280000	16
tree STATE_84290000	15
tree STATE_84300000	13
tree STATE_84310000	13
tree STATE_84320000	15
tree STATE_84330000	15
tree STATE_84340000	17
tree STATE_84350000	15
tree STATE_84360000	13
tree STATE_84370000	14
tree STATE_84380000	12
tree STATE_84390000	13
tree STATE_84400000	11
tree STATE_84410000	13
tree STATE_84420000	13
tree STATE_84430000	14
tree STATE_84440000	14
tree STATE_84450000	13
tree STATE_84460000	15
tree STATE_84470000	15
tree STATE_84480000	14
tree STATE_84490000	13
tree STATE_84500000	16
tree STATE_84510000	17
tree STATE_84520000	16
tree STATE_84530000	14
tree STATE_84540000	16
tree STATE_84550000	15
tree STATE_84560000	14
tree STATE_84570000	13
tree STATE_84580000	14
tree STATE_84590000	14
tree STATE_84600000	14
tree STATE_84610000	14
tree STATE_84620000	15
tree STATE_84630000	13
tree STATE_84640000	14
tree STATE_84650000	13
tree STATE_84660000	13
tree STATE_84670000	13
tree STATE_84680000	14
tree STATE_84690000	12
tree STATE_84700000	14
tree STATE_84710000	14
tree STATE_84720000	13
tree STATE_84730000	13
tree STATE_84740000	13
tree STATE_84750000	15
tree STATE_84760000	14
tree STATE_84770000	12
tree STATE_84780000	14
tree STATE_84790000	12
tree STATE_84800000	14
tree STATE_84810000	14
tree STATE_84820000	13
tree STATE_84830000	14
tree STATE_84840000	13
tree STATE_84850000	16
tree STATE_84860000	15
tree STATE_84870000	13
tree STATE_84880000	13
tree STATE_84890000	15
tree STATE_84900000	12
tree STATE_84910000	16
tree STATE_84920000	18
tree STATE_84930000	14
tree STATE_84940000	10
tree STATE_84950000	11
tree STATE_84960000	12
tree STATE_84970000	12
tree STATE_84980000	12
tree STATE_84990000	12
tree STATE_85000000	13
tree STATE_85010000	13
tree STATE_85020000	13
tree STATE_85030000	12
tree STATE_85040000	14
tree STATE_85050000	14
tree STATE_85060000	14
tree STATE_85070000	13
tree STATE_85080000	13
tree STATE_85090000	14
tree STATE_85100000	14
tree STATE_85110000	13
tree STATE_85120000	13
tree STATE_85130000	14
tree STATE_85140000	12
tree STATE_85150000	11
tree STATE_85160000	13
tree STATE_85170000	12
tree STATE_85180000	16
tree STATE_85190000	12
tree STATE_85200000	12
tree STATE_85210000	12
tree STATE_85220000	13
tree STATE_85230000	15
tree STATE_85240000	14
tree STATE_85250000	12
tree STATE_85260000	14
tree STATE_85270000	13
tree STATE_85280000	13
tree STATE_85290000	12
tree STATE_85300000	13
tree STATE_85310000	13
tree STATE_85320000	13
tree STATE_85330000	11
tree STATE_85340000	12
tree STATE_85350000	11
tree STATE_85360000	11
tree STATE_85370000	12
tree STATE_85380000	13
tree STATE_85390000	12
tree STATE_85400000	13
tree STATE_85410000	13
tree STATE_85420000	14
tree STATE_85430000	11
tree STATE_85440000	15
tree STATE_85450000	13
tree STATE_85460000	13
tree STATE_85470000	16
tree STATE_85480000	17
tree STATE_85490000	15
tree STATE_85500000	12
tree STATE_85510000	16
tree STATE_85520000	14
tree STATE_85530000	12
tree STATE_85540000	16
tree STATE_85550000	14
tree STATE_85560000	14
tree STATE_85570000	14
tree STATE_85580000	14
tree STATE_85590000	14
tree STATE_85600000	15
tree STATE_85610000	15
tree STATE_85620000	13
tree STATE_85630000	13
tree STATE_85640000	11
tree STATE_85650000	12
tree STATE_85660000	12
tree STATE_85670000	16
tree STATE_85680000	11
tree STATE_85690000	15
tree STATE_85700000	14
tree STATE_85710000	14
tree STATE_85720000	14
tree STATE_85730000	13
tree STATE_85740000	13
tree STATE_85750000	13
tree STATE_85760000	13
tree STATE_85770000	13
tree STATE_85780000	13
tree STATE_85790000	13
tree STATE_85800000	13
tree STATE_85810000	12
tree STATE_85820000	13
tree STATE_85830000	13
tree STATE_85840000	13
tree STATE_85850000	13
tree STATE_85860000	14
tree STATE_85870000	13
tree STATE_85880000	15
tree STATE_85890000	14
tree STATE_85900000	14
tree STATE_85910000	13
tree STATE_85920000	14
tree STATE_85930000	13
tree STATE_85940000	13
tree STATE_85950000	13
tree STATE_85960000	13
tree STATE_85970000	14
tree STATE_85980000	14
tree STATE_85990000	13
tree STATE_86000000	14
tree STATE_86010000	15
tree STATE_86020000	14
tree STATE_86030000	13
tree STATE_86040000	14
tree STATE_86050000	14
tree STATE_86060000	14
tree STATE_86070000	14
tree STATE_86080000	14
tree STATE_86090000	14
tree STATE_86100000	15
tree STATE_86110000	15
tree STATE_86120000	15
tree STATE_86130000	14
tree STATE_86140000	14
tree STATE_86150000	14
tree STATE_86160000	14
tree STATE_86170000	14
tree STATE_86180000	14
tree STATE_86190000	14
tree STATE_86200000	14
tree STATE_86210000	14
tree STATE_86220000	16
tree STATE_86230000	13
tree STATE_86240000	15
tree STATE_86250000	16
tree STATE_86260000	13
tree STATE_86270000	15
tree STATE_86280000	15
tree STATE_86290000	15
tree STATE_86300000	14
tree STATE_86310000	14
tree STATE_86320000	14
tree STATE_86330000	14
tree STATE_86340000	15
tree STATE_86350000	13
tree STATE_86360000	12
tree STATE_86370000	14
tree STATE_86380000	15
tree STATE_86390000	16
tree STATE_86400000	14
tree STATE_86410000	15
tree STATE_86420000	15
tree STATE_86430000	15
tree STATE_86440000	17
tree STATE_86450000	15
tree STATE_86460000	15
tree STATE_86470000	15
tree STATE_86480000	13
tree STATE_86490000	12
tree STATE_86500000	13
tree STATE_86510000	15
tree STATE_86520000	16
tree STATE_86530000	11
tree STATE_86540000	12
tree STATE_86550000	14
tree STATE_86560000	12
tree STATE_86570000	12
tree STATE_86580000	14
tree STATE_86590000	14
tree STATE_86600000	13
tree STATE_86610000	14
tree STATE_86620000	15
tree STATE_86630000	14
tree STATE_86640000	13
tree STATE_86650000	13
tree STATE_86660000	15
tree STATE_86670000	14
tree STATE_86680000	14
tree STATE_86690000	14
tree STATE_86700000	14
tree STATE_86710000	14
tree STATE_86720000	14
tree STATE_86730000	13
tree STATE_86740000	12
tree STATE_86750000	13
tree STATE_86760000	13
tree STATE_86770000	16
tree STATE_86780000	12
tree STATE_86790000	14
tree STATE_86800000	12
tree STATE_86810000	12
tree STATE_86820000	13
tree STATE_86830000	13
tree STATE_86840000	13
tree STATE_86850000	13
tree STATE_86860000	15
tree STATE_86870000	14
tree STATE_86880000	13
tree STATE_86890000	13
tree STATE_86900000	13
tree STATE_86910000	13
tree STATE_86920000	15
tree STATE_86930000	12
tree STATE_86940000	12
tree STATE_86950000	10
tree STATE_86960000	13
tree STATE_86970000	13
tree STATE_86980000	13
tree STATE_86990000	13
tree STATE_87000000	13
tree STATE_87010000	14
tree STATE_87020000	14
tree STATE_87030000	12
tree STATE_87040000	14
tree STATE_87050000	14
tree STATE_87060000	13
tree STATE_87070000	13
tree STATE_87080000	13
tree STATE_87090000	13
tree STATE_87100000	13
tree STATE_87110000	13
tree STATE_87120000	13
tree STATE_87130000	13
tree STATE_87140000	13
tree STATE_87150000	13
tree STATE_87160000	13
tree STATE_87170000	13
tree STATE_87180000	16
tree STATE_87190000	14
tree STATE_87200000	12
tree STATE_87210000	14
tree STATE_87220000	15
tree STATE_87230000	16
tree STATE_87240000	14
tree STATE_87250000	14
tree STATE_87260000	15
tree STATE_87270000	14
tree STATE_87280000	14
tree STATE_87290000	13
tree STATE_87300000	14
tree STATE_87310000	14
tree STATE_87320000	12
tree STATE_87330000	13
tree STATE_87340000	13
tree STATE_87350000	14
tree STATE_87360000	13
tree STATE_87370000	14
tree STATE_87380000	14
tree STATE_87390000	13
tree STATE_87400000	13
tree STATE_87410000	14
tree STATE_87420000	13
tree STATE_87430000	15
tree STATE_87440000	13
tree STATE_87450000	13
tree STATE_87460000	13
tree STATE_87470000	13
tree STATE_87480000	13
tree STATE_87490000	11
tree STATE_87500000	14
tree STATE_87510000	11
tree STATE_87520000	13
tree STATE_87530000	14
tree STATE_87540000	14
tree STATE_87550000	13
tree STATE_87560000	13
tree STATE_87570000	13
tree STATE_87580000	13
tree STATE_87590000	13
tree STATE_87600000	13
tree STATE_87610000	13
tree STATE_87620000	13
tree STATE_87630000	14
tree STATE_87640000	15
tree STATE_87650000	13
tree STATE_87660000	11
tree STATE_87670000	12
tree STATE_87680000	13
tree STATE_87690000	13
tree STATE_87700000	14
tree STATE_87710000	12
tree STATE_87720000	16
tree STATE_87730000	11
tree STATE_87740000	14
tree STATE_87750000	12
tree STATE_87760000	13
tree STATE_87770000	13
tree STATE_87780000	15
tree STATE_87790000	14
tree STATE_87800000	15
tree STATE_87810000	17
tree STATE_87820000	15
tree STATE_87830000	15
tree STATE_87840000	12
tree STATE_87850000	15
tree STATE_87860000	14
tree STATE_87870000	14
tree STATE_87880000	13
tree STATE_87890000	13
tree STATE_87900000	13
tree STATE_87910000	12
tree STATE_87920000	13
tree STATE_87930000	13
tree STATE_87940000	12
tree STATE_87950000	12
tree STATE_87960000	13
tree STATE_87970000	13
tree STATE_87980000	13
tree STATE_87990000	13
tree STATE_88000000	13
tree STATE_88010000	13
tree STATE_88020000	12
tree STATE_88030000	13
tree STATE_88040000	13
tree STATE_88050000	12
tree STATE_88060000	13
tree STATE_88070000	12
tree STATE_88080000	13
tree STATE_88090000	12
tree STATE_88100000	12
tree STATE_88110000	12
tree STATE_88120000	12
tree STATE_88130000	13
tree STATE_88140000	13
tree STATE_88150000	15
tree STATE_88160000	14
tree STATE_88170000	16
tree STATE_88180000	14
tree STATE_88190000	13
tree STATE_88200000	14
tree STATE_88210000	14
tree STATE_88220000	13
tree STATE_88230000	13
tree STATE_88240000	14
tree STATE_88250000	15
tree STATE_88260000	16
tree STATE_88270000	14
tree STATE_88280000	14
tree STATE_88290000	14
tree STATE_88300000	13
tree STATE_88310000	13
tree STATE_88320000	15
tree STATE_88330000	16
tree STATE_88340000	18
tree STATE_88350000	17
tree STATE_88360000	15
tree STATE_88370000	16
tree STATE_88380000	16
tree STATE_88390000	16
tree STATE_88400000	15
tree STATE_88410000	15
tree STATE_88420000	14
tree STATE_88430000	16
tree STATE_88440000	15
tree STATE_88450000	15
tree STATE_88460000	15
tree STATE_88470000	14
tree STATE_88480000	14
tree STATE_88490000	15
tree STATE_88500000	14
tree STATE_88510000	16
tree STATE_88520000	13
tree STATE_88530000	13
tree STATE_88540000	13
tree STATE_88550000	13
tree STATE_88560000	13
tree STATE_88570000	11
tree STATE_88580000	15
tree STATE_88590000	12
tree STATE_88600000	15
tree STATE_88610000	14
tree STATE_88620000	15
tree STATE_88630000	15
tree STATE_88640000	13
tree STATE_88650000	14
tree STATE_88660000	17
tree STATE_88670000	13
tree STATE_88680000	12
tree STATE_88690000	16
tree STATE_88700000	11
tree STATE_88710000	14
tree STATE_88720000	12
tree STATE_88730000	12
tree STATE_88740000	12
tree STATE_88750000	13
tree STATE_88760000	13
tree STATE_88770000	13
tree STATE_88780000	13
tree STATE_88790000	12
tree STATE_88800000	14
tree STATE_88810000	14
tree STATE_88820000	14
tree STATE_88830000	13
tree STATE_88840000	14
tree STATE_88850000	12
tree STATE_88860000	11
tree STATE_88870000	12
tree STATE_88880000	15
tree STATE_88890000	12
tree STATE_88900000	13
tree STATE_88910000	15
tree STATE_88920000	11
tree STATE_88930000	11
tree STATE_88940000	12
tree STATE_88950000	10
tree STATE_88960000	11
tree STATE_88970000	13
tree STATE_88980000	13
tree STATE_88990000	13
tree STATE_89000000	12
tree STATE_89010000	13
tree STATE_89020000	11
tree STATE_89030000	15
tree STATE_89040000	14
tree STATE_89050000	14
tree STATE_89060000	13
tree STATE_89070000	13
tree STATE_89080000	13
tree STATE_89090000	14
tree STATE_89100000	13
tree STATE_89110000	11
tree STATE_89120000	12
tree STATE_89130000	14
tree STATE_89140000	15
tree STATE_89150000	15
tree STATE_89160000	13
tree STATE_89170000	15
tree STATE_89180000	13
tree STATE_89190000	11
tree STATE_89200000	13
tree STATE_89210000	13
tree STATE_89220000	13
tree STATE_89230000	12
tree STATE_89240000	13
tree STATE_89250000	12
tree STATE_89260000	12
tree STATE_89270000	13
tree STATE_89280000	14
tree STATE_89290000	13
tree STATE_89300000	13
tree STATE_89310000	13
tree STATE_89320000	13
tree STATE_89330000	14
tree STATE_89340000	13
tree STATE_89350000	13
tree STATE_89360000	13
tree STATE_89370000	13
tree STATE_89380000	13
tree STATE_89390000	13
tree STATE_89400000	13
tree STATE_89410000	13
tree STATE_89420000	14
tree STATE_89430000	14
tree STATE_89440000	13
tree STATE_89450000	13
tree STATE_89460000	13
tree STATE_89470000	13
tree STATE_89480000	14
tree STATE_89490000	14
tree STATE_89500000	13
tree STATE_89510000	13
tree STATE_89520000	13
tree STATE_89530000	15
tree STATE_89540000	13
tree STATE_89550000	14
tree STATE_89560000	13
tree STATE_89570000	13
tree STATE_89580000	13
tree STATE_89590000	11
tree STATE_89600000	11
tree STATE_89610000	11
tree STATE_89620000	12
tree STATE_89630000	13
tree STATE_89640000	12
tree STATE_89650000	13
tree STATE_89660000	13
tree STATE_89670000	11
tree STATE_89680000	11
tree STATE_89690000	11
tree STATE_89700000	14
tree STATE_89710000	14
tree STATE_89720000	15
tree STATE_89730000	11
tree STATE_89740000	11
tree STATE_89750000	12
tree STATE_89760000	15
tree STATE_89770000	12
tree STATE_89780000	11
tree STATE_89790000	14
tree STATE_89800000	13
tree STATE_89810000	13
tree STATE_89820000	12
tree STATE_89830000	14
tree STATE_89840000	14
tree STATE_89850000	15
tree STATE_89860000	14
tree STATE_89870000	14
tree STATE_89880000	13
tree STATE_89890000	14
tree STATE_89900000	13
tree STATE_89910000	12
tree STATE_89920000	12
tree STATE_89930000	11
tree STATE_89940000	11
tree STATE_89950000	11
tree STATE_89960000	12
tree STATE_89970000	11
tree STATE_89980000	11
tree STATE_89990000	11
tree STATE_90000000	16
tree STATE_90010000	15
tree STATE_90020000	13
tree STATE_90030000	13
tree STATE_90040000	13
tree STATE_90050000	15
tree STATE_90060000	13
tree STATE_90070000	13
tree STATE_90080000	14
tree STATE_90090000	15
tree STATE_90100000	15
tree STATE_90110000	15
tree STATE_90120000	16
tree STATE_90130000	13
tree STATE_90140000	14
tree STATE_90150000	14
tree STATE_90160000	15
tree STATE_90170000	12
tree STATE_90180000	14
tree STATE_90190000	12
tree STATE_90200000	13
tree STATE_90210000	13
tree STATE_90220000	13
tree STATE_90230000	15
tree STATE_90240000	12
tree STATE_90250000	12
tree STATE_90260000	12
tree STATE_90270000	13
tree STATE_90280000	13
tree STATE_90290000	14
tree STATE_90300000	13
tree STATE_90310000	11
tree STATE_90320000	11
tree STATE_90330000	12
tree STATE_90340000	13
tree STATE_90350000	12
tree STATE_90360000	12
tree STATE_90370000	14
tree STATE_90380000	15
tree STATE_90390000	15
tree STATE_90400000	15
tree STATE_90410000	14
tree STATE_90420000	14
tree STATE_90430000	14
tree STATE_90440000	14
tree STATE_90450000	14
tree STATE_90460000	14
tree STATE_90470000	12
tree STATE_90480000	15
tree STATE_90490000	12
tree STATE_90500000	13
tree STATE_90510000	12
tree STATE_90520000	14
tree STATE_90530000	15
tree STATE_90540000	15
tree STATE_90550000	13
tree STATE_90560000	13
tree STATE_90570000	12
tree STATE_90580000	13
tree STATE_90590000	14
tree STATE_90600000	14
tree STATE_90610000	13
tree STATE_90620000	14
tree STATE_90630000	13
tree STATE_90640000	13
tree STATE_90650000	13
tree STATE_90660000	13
tree STATE_90670000	13
tree STATE_90680000	13
tree STATE_90690000	13
tree STATE_90700000	15
tree STATE_90710000	15
tree STATE_90720000	14
tree STATE_90730000	15
tree STATE_90740000	14
tree STATE_90750000	16
tree STATE_90760000	15
tree STATE_90770000	13
tree STATE_90780000	14
tree STATE_90790000	13
tree STATE_90800000	13
tree STATE_90810000	15
tree STATE_90820000	15
tree STATE_90830000	15
tree STATE_90840000	15
tree STATE_90850000	13
tree STATE_90860000	14
tree STATE_90870000	13
tree STATE_90880000	14
tree STATE_90890000	13
tree STATE_90900000	14
tree STATE_90910000	14
tree STATE_90920000	13
tree STATE_90930000	13
tree STATE_90940000	13
tree STATE_90950000	13
tree STATE_90960000	13
tree STATE_90970000	13
tree STATE_90980000	12
tree STATE_90990000	13
tree STATE_91000000	14
tree STATE_91010000	14
tree STATE_91020000	14
tree STATE_91030000	15
tree STATE_91040000	14
tree STATE_91050000	14
tree STATE_91060000	13
tree STATE_91070000	13
tree STATE_91080000	13
tree STATE_91090000	13
tree STATE_91100000	13
tree STATE_91110000	13
tree STATE_91120000	13
tree STATE_91130000	13
tree STATE_91140000	12
tree STATE_91150000	12
tree STATE_91160000	14
tree STATE_91170000	11
tree STATE_91180000	13
tree STATE_91190000	13
tree STATE_91200000	13
tree STATE_91210000	14
tree STATE_91220000	14
tree STATE_91230000	13
tree STATE_91240000	12
tree STATE_91250000	14
tree STATE_91260000	13
tree STATE_91270000	14
tree STATE_91280000	15
tree STATE_91290000	14
tree STATE_91300000	16
tree STATE_91310000	15
tree STATE_91320000	16
tree STATE_91330000	13
tree STATE_91340000	13
tree STATE_91350000	12
tree STATE_91360000	12
tree STATE_91370000	13
tree STATE_91380000	14
tree STATE_91390000	15
tree STATE_91400000	19
tree STATE_91410000	17
tree STATE_91420000	17
tree STATE_91430000	16
tree STATE_91440000	16
tree STATE_91450000	13
tree STATE_91460000	15
tree STATE_91470000	13
tree STATE_91480000	11
tree STATE_91490000	13
tree STATE_91500000	12
tree STATE_91510000	18
tree STATE_91520000	14
tree STATE_91530000	14
tree STATE_91540000	17
tree STATE_91550000	13
